impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
Fine,weak,80/20,uniform,16,4000000,262144,0.80,0.00,0.257133,15.556,1.414,0.363532
Fine,weak,80/20,uniform,32,8000000,262144,0.80,0.00,0.590159,13.556,2.095,1.236206
Fine,weak,80/20,uniform,48,12000000,262144,0.80,0.00,0.923716,12.991,3.381,3.123066
Fine,weak,80/20,skew,16,4000000,262144,0.80,0.70,0.604336,6.619,0.741,0.448045
Fine,weak,80/20,skew,32,8000000,262144,0.80,0.70,1.214010,6.590,1.167,1.417335
Fine,weak,80/20,skew,48,12000000,262144,0.80,0.70,1.861907,6.445,1.839,3.423325
Fine,weak,80/20,skew,16,4000000,262144,0.80,0.90,0.581208,6.882,0.759,0.441148
Fine,weak,80/20,skew,32,8000000,262144,0.80,0.90,1.190389,6.720,1.196,1.423627
Fine,weak,80/20,skew,48,12000000,262144,0.80,0.90,1.843407,6.510,1.907,3.515161
Fine,weak,80/20,skew,16,4000000,262144,0.80,0.99,0.573861,6.970,0.762,0.437186
Fine,weak,80/20,skew,32,8000000,262144,0.80,0.99,1.182846,6.763,1.218,1.440690
Fine,weak,80/20,skew,48,12000000,262144,0.80,0.99,1.842717,6.512,1.894,3.490071
Fine,weak,80/20,uniform,16,4000000,1048576,0.80,0.00,0.207225,19.303,0.741,0.153622
Fine,weak,80/20,uniform,32,8000000,1048576,0.80,0.00,0.445464,17.959,0.957,0.426287
Fine,weak,80/20,uniform,48,12000000,1048576,0.80,0.00,0.694430,17.280,1.191,0.826927
Fine,weak,80/20,skew,16,4000000,1048576,0.80,0.70,0.569627,7.022,0.414,0.235659
Fine,weak,80/20,skew,32,8000000,1048576,0.80,0.70,1.108916,7.214,0.528,0.585499
Fine,weak,80/20,skew,48,12000000,1048576,0.80,0.70,1.640167,7.316,0.660,1.081694
Fine,weak,80/20,skew,16,4000000,1048576,0.80,0.90,0.546705,7.317,0.420,0.229438
Fine,weak,80/20,skew,32,8000000,1048576,0.80,0.90,1.063881,7.520,0.531,0.565203
Fine,weak,80/20,skew,48,12000000,1048576,0.80,0.90,1.561450,7.685,0.678,1.059402
Fine,weak,80/20,skew,16,4000000,1048576,0.80,0.99,0.536621,7.454,0.418,0.224089
Fine,weak,80/20,skew,32,8000000,1048576,0.80,0.99,1.040644,7.688,0.537,0.559298
Fine,weak,80/20,skew,48,12000000,1048576,0.80,0.99,1.537841,7.803,0.673,1.035661
Fine,weak,50/50,uniform,16,4000000,16384,0.50,0.00,2.043478,1.957,5.475,11.188323
Fine,weak,50/50,uniform,32,8000000,16384,0.50,0.00,4.767861,1.678,10.251,48.875824
Fine,weak,50/50,uniform,48,12000000,16384,0.50,0.00,7.811273,1.536,13.791,107.721961
Fine,weak,50/50,skew,16,4000000,16384,0.50,0.70,2.029195,1.971,5.516,11.192737
Fine,weak,50/50,skew,32,8000000,16384,0.50,0.70,5.178721,1.545,9.304,48.184752
Fine,weak,50/50,skew,48,12000000,16384,0.50,0.70,8.526836,1.407,12.624,107.642059
Fine,weak,50/50,skew,16,4000000,16384,0.50,0.90,1.989031,2.011,5.637,11.211735
Fine,weak,50/50,skew,32,8000000,16384,0.50,0.90,5.289211,1.513,9.107,48.168224
Fine,weak,50/50,skew,48,12000000,16384,0.50,0.90,8.602161,1.395,12.511,107.625297
Fine,weak,50/50,skew,16,4000000,16384,0.50,0.99,1.989264,2.011,5.646,11.231532
Fine,weak,50/50,skew,32,8000000,16384,0.50,0.99,5.315114,1.505,9.061,48.158449
Fine,weak,50/50,skew,48,12000000,16384,0.50,0.99,8.608440,1.394,12.519,107.768022
Fine,weak,50/50,uniform,16,4000000,65536,0.50,0.00,0.604976,6.612,4.028,2.436792
Fine,weak,50/50,uniform,32,8000000,65536,0.50,0.00,1.450410,5.516,7.603,11.027560
Fine,weak,50/50,uniform,48,12000000,65536,0.50,0.00,2.263068,5.303,10.780,24.395035
Fine,weak,50/50,skew,16,4000000,65536,0.50,0.70,0.867715,4.610,2.843,2.467222
Fine,weak,50/50,skew,32,8000000,65536,0.50,0.70,2.153258,3.715,5.168,11.129073
Fine,weak,50/50,skew,48,12000000,65536,0.50,0.70,3.408621,3.520,6.967,23.748506
Fine,weak,50/50,skew,16,4000000,65536,0.50,0.90,0.864986,4.624,2.825,2.443721
Fine,weak,50/50,skew,32,8000000,65536,0.50,0.90,2.170904,3.685,4.868,10.568558
Fine,weak,50/50,skew,48,12000000,65536,0.50,0.90,3.468208,3.460,6.865,23.810095
Fine,weak,50/50,skew,16,4000000,65536,0.50,0.99,0.869331,4.601,2.810,2.443131
Fine,weak,50/50,skew,32,8000000,65536,0.50,0.99,3.356583,2.383,3.504,11.760733
Fine,weak,50/50,skew,48,12000000,65536,0.50,0.99,5.320022,2.256,4.958,26.378632
Fine,weak,50/50,uniform,16,4000000,262144,0.50,0.00,0.465573,8.592,1.587,0.738797
Fine,weak,50/50,uniform,32,8000000,262144,0.50,0.00,1.040458,7.689,2.272,2.363598
Fine,weak,50/50,uniform,48,12000000,262144,0.50,0.00,1.733520,6.922,3.586,6.216598
Fine,weak,50/50,skew,16,4000000,262144,0.50,0.70,0.628069,6.369,1.095,0.687631
Fine,weak,50/50,skew,32,8000000,262144,0.50,0.70,1.744449,4.586,1.729,3.015970
Fine,weak,50/50,skew,48,12000000,262144,0.50,0.70,1.949934,6.154,3.408,6.645630
Fine,weak,50/50,skew,16,4000000,262144,0.50,0.90,0.803791,4.976,0.881,0.708188
Fine,weak,50/50,skew,32,8000000,262144,0.50,0.90,1.753320,4.563,1.798,3.153157
Fine,weak,50/50,skew,48,12000000,262144,0.50,0.90,2.546750,4.712,2.367,6.027045
Fine,weak,50/50,skew,16,4000000,262144,0.50,0.99,0.822117,4.865,0.859,0.706291
Fine,weak,50/50,skew,32,8000000,262144,0.50,0.99,1.570982,5.092,1.872,2.940720
Fine,weak,50/50,skew,48,12000000,262144,0.50,0.99,2.554498,4.698,2.545,6.500110
Fine,weak,50/50,uniform,16,4000000,1048576,0.50,0.00,0.501351,7.978,0.534,0.267929
Fine,weak,50/50,uniform,32,8000000,1048576,0.50,0.00,0.742169,10.779,1.229,0.912153
Fine,weak,50/50,uniform,48,12000000,1048576,0.50,0.00,1.319462,9.095,1.067,1.407868
Fine,weak,50/50,skew,16,4000000,1048576,0.50,0.70,0.695954,5.748,0.561,0.390466
Fine,weak,50/50,skew,32,8000000,1048576,0.50,0.70,1.405593,5.692,0.722,1.015176
Fine,weak,50/50,skew,48,12000000,1048576,0.50,0.70,1.786982,6.715,1.043,1.863884
Fine,weak,50/50,skew,16,4000000,1048576,0.50,0.90,0.627776,6.372,0.601,0.377137
Fine,weak,50/50,skew,32,8000000,1048576,0.50,0.90,1.387469,5.766,0.711,0.986596
Fine,weak,50/50,skew,48,12000000,1048576,0.50,0.90,2.050008,5.854,0.893,1.829662
Fine,weak,50/50,skew,16,4000000,1048576,0.50,0.99,0.515990,7.752,0.605,0.312263
Fine,weak,50/50,skew,32,8000000,1048576,0.50,0.99,1.432087,5.586,0.743,1.064143
Fine,weak,50/50,skew,48,12000000,1048576,0.50,0.99,2.056501,5.835,0.920,1.892323
