impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
Lock-Free,strong,80/20,skew,4,2000000,262144,0.80,0.90,0.255946,7.814,0.574,0.146818
Lock-Free,strong,80/20,skew,8,2000000,262144,0.80,0.90,0.278638,7.178,0.527,0.146818
Lock-Free,strong,80/20,skew,16,2000000,262144,0.80,0.90,0.239190,8.362,0.614,0.146818
Lock-Free,strong,80/20,skew,1,2000000,262144,0.80,0.99,0.476364,4.198,0.304,0.144897
Lock-Free,strong,80/20,skew,2,2000000,262144,0.80,0.99,0.282941,7.069,0.512,0.144897
Lock-Free,strong,80/20,skew,4,2000000,262144,0.80,0.99,0.255368,7.832,0.567,0.144897
Lock-Free,strong,80/20,skew,8,2000000,262144,0.80,0.99,0.271793,7.359,0.533,0.144897
Lock-Free,strong,80/20,skew,16,2000000,262144,0.80,0.99,0.232652,8.597,0.623,0.144897
Lock-Free,strong,80/20,uniform,1,2000000,1048576,0.80,0.00,0.084991,23.532,0.660,0.056114
Lock-Free,strong,80/20,uniform,2,2000000,1048576,0.80,0.00,0.098122,20.383,0.572,0.056114
Lock-Free,strong,80/20,uniform,4,2000000,1048576,0.80,0.00,0.092231,21.685,0.608,0.056114
Lock-Free,strong,80/20,uniform,8,2000000,1048576,0.80,0.00,0.095868,20.862,0.585,0.056114
Lock-Free,strong,80/20,uniform,16,2000000,1048576,0.80,0.00,0.093435,21.405,0.601,0.056114
Lock-Free,strong,80/20,skew,1,2000000,1048576,0.80,0.70,0.227362,8.797,0.448,0.101949
Lock-Free,strong,80/20,skew,2,2000000,1048576,0.80,0.70,0.157058,12.734,0.649,0.101949
Lock-Free,strong,80/20,skew,4,2000000,1048576,0.80,0.70,0.214382,9.329,0.476,0.101949
Lock-Free,strong,80/20,skew,8,2000000,1048576,0.80,0.70,0.253175,7.900,0.403,0.101949
Lock-Free,strong,80/20,skew,16,2000000,1048576,0.80,0.70,0.234316,8.535,0.435,0.101949
Lock-Free,strong,80/20,skew,1,2000000,1048576,0.80,0.90,0.195892,10.210,0.490,0.095917
Lock-Free,strong,80/20,skew,2,2000000,1048576,0.80,0.90,0.141574,14.127,0.678,0.095917
Lock-Free,strong,80/20,skew,4,2000000,1048576,0.80,0.90,0.198679,10.066,0.483,0.095917
Lock-Free,strong,80/20,skew,8,2000000,1048576,0.80,0.90,0.237658,8.415,0.404,0.095917
Lock-Free,strong,80/20,skew,16,2000000,1048576,0.80,0.90,0.218994,9.133,0.438,0.095917
Lock-Free,strong,80/20,skew,1,2000000,1048576,0.80,0.99,0.178049,11.233,0.530,0.094282
Lock-Free,strong,80/20,skew,2,2000000,1048576,0.80,0.99,0.133647,14.965,0.705,0.094282
Lock-Free,strong,80/20,skew,4,2000000,1048576,0.80,0.99,0.192259,10.403,0.490,0.094282
Lock-Free,strong,80/20,skew,8,2000000,1048576,0.80,0.99,0.229121,8.729,0.411,0.094282
Lock-Free,strong,80/20,skew,16,2000000,1048576,0.80,0.99,0.211815,9.442,0.445,0.094282
Lock-Free,strong,50/50,uniform,1,2000000,16384,0.50,0.00,4.437629,0.451,0.656,2.908950
Lock-Free,strong,50/50,uniform,2,2000000,16384,0.50,0.00,2.514765,0.795,1.157,2.908950
