impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
AGH,weak,50/50,skew,16,4000000,1048576,0.50,0.70,0.588584,6.796,0.577,0.339590
AGH,weak,50/50,skew,1,250000,1048576,0.50,0.90,0.038563,6.483,0.398,0.015347
AGH,weak,50/50,skew,2,500000,1048576,0.50,0.90,0.053593,9.330,0.573,0.030712
AGH,weak,50/50,skew,4,1000000,1048576,0.50,0.90,0.125947,7.940,0.488,0.061455
AGH,weak,50/50,skew,8,2000000,1048576,0.50,0.90,0.311955,6.411,0.411,0.128260
AGH,weak,50/50,skew,16,4000000,1048576,0.50,0.90,0.567227,7.052,0.590,0.334515
AGH,weak,50/50,skew,1,250000,1048576,0.50,0.99,0.037752,6.622,0.405,0.015287
AGH,weak,50/50,skew,2,500000,1048576,0.50,0.99,0.052460,9.531,0.578,0.030344
AGH,weak,50/50,skew,4,1000000,1048576,0.50,0.99,0.124055,8.061,0.489,0.060657
AGH,weak,50/50,skew,8,2000000,1048576,0.50,0.99,0.308043,6.493,0.411,0.126469
AGH,weak,50/50,skew,16,4000000,1048576,0.50,0.99,0.558533,7.162,0.588,0.328625
