impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
Segment,weak,50/50,skew,1,250000,262144,0.50,0.99,0.042998,5.814,0.355,0.015256
Segment,weak,50/50,skew,2,500000,262144,0.50,0.99,0.055646,8.985,0.573,0.031907
Segment,weak,50/50,skew,4,1000000,262144,0.50,0.99,0.140367,7.124,0.642,0.090162
Segment,weak,50/50,skew,8,2000000,262144,0.50,0.99,0.340157,5.880,0.678,0.230688
Segment,weak,50/50,skew,16,4000000,262144,0.50,0.99,0.665130,6.014,1.128,0.750484
Segment,weak,50/50,uniform,1,250000,1048576,0.50,0.00,0.030805,8.116,0.346,0.010658
Segment,weak,50/50,uniform,2,500000,1048576,0.50,0.00,0.052172,9.584,0.408,0.021281
Segment,weak,50/50,uniform,4,1000000,1048576,0.50,0.00,0.101639,9.839,0.420,0.042692
Segment,weak,50/50,uniform,8,2000000,1048576,0.50,0.00,0.240118,8.329,0.388,0.093053
Segment,weak,50/50,uniform,16,4000000,1048576,0.50,0.00,0.462846,8.642,0.590,0.273302
Segment,weak,50/50,skew,1,250000,1048576,0.50,0.70,0.033816,7.393,0.472,0.015946
Segment,weak,50/50,skew,2,500000,1048576,0.50,0.70,0.050982,9.807,0.624,0.031836
Segment,weak,50/50,skew,4,1000000,1048576,0.50,0.70,0.133944,7.466,0.526,0.070469
Segment,weak,50/50,skew,8,2000000,1048576,0.50,0.70,0.352580,5.672,0.431,0.152089
Segment,weak,50/50,skew,16,4000000,1048576,0.50,0.70,0.654773,6.109,0.562,0.367887
Segment,weak,50/50,skew,1,250000,1048576,0.50,0.90,0.032439,7.707,0.478,0.015497
Segment,weak,50/50,skew,2,500000,1048576,0.50,0.90,0.048844,10.237,0.613,0.029959
Segment,weak,50/50,skew,4,1000000,1048576,0.50,0.90,0.132446,7.550,0.575,0.076148
Segment,weak,50/50,skew,8,2000000,1048576,0.50,0.90,0.334749,5.975,0.427,0.142857
Segment,weak,50/50,skew,16,4000000,1048576,0.50,0.90,0.627318,6.376,0.565,0.354523
Segment,weak,50/50,skew,1,250000,1048576,0.50,0.99,0.031380,7.967,0.484,0.015183
Segment,weak,50/50,skew,2,500000,1048576,0.50,0.99,0.047224,10.588,0.622,0.029360
Segment,weak,50/50,skew,4,1000000,1048576,0.50,0.99,0.127450,7.846,0.526,0.066979
Segment,weak,50/50,skew,8,2000000,1048576,0.50,0.99,0.325797,6.139,0.429,0.139725
Segment,weak,50/50,skew,16,4000000,1048576,0.50,0.99,0.619949,6.452,0.570,0.353253
