impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
Segment,weak,50/50,skew,1,250000,1048576,0.50,0.90,0.032705,7.644,0.468,0.015319
Segment,weak,50/50,skew,2,500000,1048576,0.50,0.90,0.047990,10.419,0.635,0.030490
Segment,weak,50/50,skew,4,1000000,1048576,0.50,0.90,0.139166,7.186,0.439,0.061097
Segment,weak,50/50,skew,8,2000000,1048576,0.50,0.90,0.342665,5.837,0.372,0.127639
Segment,weak,50/50,skew,16,4000000,1048576,0.50,0.90,0.645064,6.201,0.519,0.334967
Segment,weak,50/50,skew,1,250000,1048576,0.50,0.99,0.031619,7.907,0.477,0.015067
Segment,weak,50/50,skew,2,500000,1048576,0.50,0.99,0.046922,10.656,0.641,0.030083
Segment,weak,50/50,skew,4,1000000,1048576,0.50,0.99,0.137190,7.289,0.438,0.060139
Segment,weak,50/50,skew,8,2000000,1048576,0.50,0.99,0.337805,5.921,0.373,0.125860
Segment,weak,50/50,skew,16,4000000,1048576,0.50,0.99,0.637398,6.276,0.516,0.329047
