impl,mode,mix,dist,threads,ops,bucket_count,read_ratio,p_hot,time_s,throughput_mops,speedup,seq_baseline_s
Segment,strong,80/20,uniform,16,2000000,1048576,0.80,0.00,0.133951,14.931,0.449,0.060130
Segment,strong,80/20,skew,1,2000000,1048576,0.80,0.70,0.347822,5.750,0.308,0.107105
Segment,strong,80/20,skew,2,2000000,1048576,0.80,0.70,0.208280,9.602,0.514,0.107105
Segment,strong,80/20,skew,4,2000000,1048576,0.80,0.70,0.257373,7.771,0.416,0.107105
Segment,strong,80/20,skew,8,2000000,1048576,0.80,0.70,0.312914,6.392,0.342,0.107105
Segment,strong,80/20,skew,16,2000000,1048576,0.80,0.70,0.286966,6.969,0.373,0.107105
Segment,strong,80/20,skew,1,2000000,1048576,0.80,0.90,0.321566,6.220,0.315,0.101212
Segment,strong,80/20,skew,2,2000000,1048576,0.80,0.90,0.196634,10.171,0.515,0.101212
Segment,strong,80/20,skew,4,2000000,1048576,0.80,0.90,0.247989,8.065,0.408,0.101212
Segment,strong,80/20,skew,8,2000000,1048576,0.80,0.90,0.303459,6.591,0.334,0.101212
Segment,strong,80/20,skew,16,2000000,1048576,0.80,0.90,0.276063,7.245,0.367,0.101212
Segment,strong,80/20,skew,1,2000000,1048576,0.80,0.99,0.306916,6.516,0.327,0.100407
Segment,strong,80/20,skew,2,2000000,1048576,0.80,0.99,0.190391,10.505,0.527,0.100407
Segment,strong,80/20,skew,4,2000000,1048576,0.80,0.99,0.241395,8.285,0.416,0.100407
Segment,strong,80/20,skew,8,2000000,1048576,0.80,0.99,0.296519,6.745,0.339,0.100407
Segment,strong,80/20,skew,16,2000000,1048576,0.80,0.99,0.270463,7.395,0.371,0.100407
Segment,strong,50/50,uniform,1,2000000,16384,0.50,0.00,3.868709,0.517,0.820,3.171465
Segment,strong,50/50,uniform,2,2000000,16384,0.50,0.00,2.129616,0.939,1.489,3.171465
Segment,strong,50/50,uniform,4,2000000,16384,0.50,0.00,1.263544,1.583,2.510,3.171465
Segment,strong,50/50,uniform,8,2000000,16384,0.50,0.00,0.782290,2.557,4.054,3.171465
Segment,strong,50/50,uniform,16,2000000,16384,0.50,0.00,0.565498,3.537,5.608,3.171465
Segment,strong,50/50,skew,1,2000000,16384,0.50,0.70,3.638931,0.550,0.835,3.037289
Segment,strong,50/50,skew,2,2000000,16384,0.50,0.70,2.043152,0.979,1.487,3.037289
Segment,strong,50/50,skew,4,2000000,16384,0.50,0.70,1.339606,1.493,2.267,3.037289
Segment,strong,50/50,skew,8,2000000,16384,0.50,0.70,0.836181,2.392,3.632,3.037289
Segment,strong,50/50,skew,16,2000000,16384,0.50,0.70,0.641273,3.119,4.736,3.037289
Segment,strong,50/50,skew,1,2000000,16384,0.50,0.90,3.382841,0.591,0.897,3.032729
Segment,strong,50/50,skew,2,2000000,16384,0.50,0.90,1.929192,1.037,1.572,3.032729
Segment,strong,50/50,skew,4,2000000,16384,0.50,0.90,1.311277,1.525,2.313,3.032729
Segment,strong,50/50,skew,8,2000000,16384,0.50,0.90,0.823400,2.429,3.683,3.032729
Segment,strong,50/50,skew,16,2000000,16384,0.50,0.90,0.626888,3.190,4.838,3.032729
Segment,strong,50/50,skew,1,2000000,16384,0.50,0.99,3.275707,0.611,0.931,3.050382
Segment,strong,50/50,skew,2,2000000,16384,0.50,0.99,1.875136,1.067,1.627,3.050382
Segment,strong,50/50,skew,4,2000000,16384,0.50,0.99,1.143929,1.748,2.667,3.050382
Segment,strong,50/50,skew,8,2000000,16384,0.50,0.99,0.818246,2.444,3.728,3.050382
Segment,strong,50/50,skew,16,2000000,16384,0.50,0.99,0.627518,3.187,4.861,3.050382
Segment,strong,50/50,uniform,1,2000000,65536,0.50,0.00,0.985996,2.028,0.692,0.682770
Segment,strong,50/50,uniform,2,2000000,65536,0.50,0.00,0.715803,2.794,0.954,0.682770
Segment,strong,50/50,uniform,4,2000000,65536,0.50,0.00,0.474553,4.214,1.439,0.682770
Segment,strong,50/50,uniform,8,2000000,65536,0.50,0.00,0.309917,6.453,2.203,0.682770
Segment,strong,50/50,uniform,16,2000000,65536,0.50,0.00,0.262058,7.632,2.605,0.682770
Segment,strong,50/50,skew,1,2000000,65536,0.50,0.70,0.920450,2.173,0.821,0.755860
Segment,strong,50/50,skew,2,2000000,65536,0.50,0.70,0.646709,3.093,1.169,0.755860
Segment,strong,50/50,skew,4,2000000,65536,0.50,0.70,0.499680,4.003,1.513,0.755860
Segment,strong,50/50,skew,8,2000000,65536,0.50,0.70,0.386767,5.171,1.954,0.755860
Segment,strong,50/50,skew,16,2000000,65536,0.50,0.70,0.367715,5.439,2.056,0.755860
Segment,strong,50/50,skew,1,2000000,65536,0.50,0.90,0.851277,2.349,0.880,0.749357
Segment,strong,50/50,skew,2,2000000,65536,0.50,0.90,0.613105,3.262,1.222,0.749357
Segment,strong,50/50,skew,4,2000000,65536,0.50,0.90,0.479920,4.167,1.561,0.749357
Segment,strong,50/50,skew,8,2000000,65536,0.50,0.90,0.377674,5.296,1.984,0.749357
Segment,strong,50/50,skew,16,2000000,65536,0.50,0.90,0.359712,5.560,2.083,0.749357
Segment,strong,50/50,skew,1,2000000,65536,0.50,0.99,0.831160,2.406,0.898,0.745983
Segment,strong,50/50,skew,2,2000000,65536,0.50,0.99,0.599103,3.338,1.245,0.745983
Segment,strong,50/50,skew,4,2000000,65536,0.50,0.99,0.465004,4.301,1.604,0.745983
Segment,strong,50/50,skew,8,2000000,65536,0.50,0.99,0.377088,5.304,1.978,0.745983
Segment,strong,50/50,skew,16,2000000,65536,0.50,0.99,0.357842,5.589,2.085,0.745983
Segment,strong,50/50,uniform,1,2000000,262144,0.50,0.00,0.277336,7.211,0.592,0.164228
Segment,strong,50/50,uniform,2,2000000,262144,0.50,0.00,0.276062,7.245,0.595,0.164228
Segment,strong,50/50,uniform,4,2000000,262144,0.50,0.00,0.241156,8.293,0.681,0.164228
Segment,strong,50/50,uniform,8,2000000,262144,0.50,0.00,0.237978,8.404,0.690,0.164228
Segment,strong,50/50,uniform,16,2000000,262144,0.50,0.00,0.230521,8.676,0.712,0.164228
Segment,strong,50/50,skew,1,2000000,262144,0.50,0.70,0.399446,5.007,0.565,0.225746
Segment,strong,50/50,skew,2,2000000,262144,0.50,0.70,0.295178,6.776,0.765,0.225746
Segment,strong,50/50,skew,4,2000000,262144,0.50,0.70,0.307215,6.510,0.735,0.225746
Segment,strong,50/50,skew,8,2000000,262144,0.50,0.70,0.351002,5.698,0.643,0.225746
Segment,strong,50/50,skew,16,2000000,262144,0.50,0.70,0.331626,6.031,0.681,0.225746
Segment,strong,50/50,skew,1,2000000,262144,0.50,0.90,0.371231,5.387,0.595,0.221022
Segment,strong,50/50,skew,2,2000000,262144,0.50,0.90,0.280888,7.120,0.787,0.221022
Segment,strong,50/50,skew,4,2000000,262144,0.50,0.90,0.295697,6.764,0.747,0.221022
Segment,strong,50/50,skew,8,2000000,262144,0.50,0.90,0.339220,5.896,0.652,0.221022
Segment,strong,50/50,skew,16,2000000,262144,0.50,0.90,0.320597,6.238,0.689,0.221022
Segment,strong,50/50,skew,1,2000000,262144,0.50,0.99,0.360979,5.540,0.605,0.218326
Segment,strong,50/50,skew,2,2000000,262144,0.50,0.99,0.274369,7.289,0.796,0.218326
Segment,strong,50/50,skew,4,2000000,262144,0.50,0.99,0.294244,6.797,0.742,0.218326
Segment,strong,50/50,skew,8,2000000,262144,0.50,0.99,0.335254,5.966,0.651,0.218326
Segment,strong,50/50,skew,16,2000000,262144,0.50,0.99,0.317482,6.300,0.688,0.218326
Segment,strong,50/50,uniform,1,2000000,1048576,0.50,0.00,0.217973,9.175,0.465,0.101346
Segment,strong,50/50,uniform,2,2000000,1048576,0.50,0.00,0.202645,9.869,0.500,0.101346
Segment,strong,50/50,uniform,4,2000000,1048576,0.50,0.00,0.200460,9.977,0.506,0.101346
Segment,strong,50/50,uniform,8,2000000,1048576,0.50,0.00,0.234469,8.530,0.432,0.101346
Segment,strong,50/50,uniform,16,2000000,1048576,0.50,0.00,0.227112,8.806,0.446,0.101346
Segment,strong,50/50,skew,1,2000000,1048576,0.50,0.70,0.300955,6.646,0.485,0.146030
Segment,strong,50/50,skew,2,2000000,1048576,0.50,0.70,0.223469,8.950,0.653,0.146030
Segment,strong,50/50,skew,4,2000000,1048576,0.50,0.70,0.285158,7.014,0.512,0.146030
Segment,strong,50/50,skew,8,2000000,1048576,0.50,0.70,0.344215,5.810,0.424,0.146030
Segment,strong,50/50,skew,16,2000000,1048576,0.50,0.70,0.322970,6.193,0.452,0.146030
Segment,strong,50/50,skew,1,2000000,1048576,0.50,0.90,0.278268,7.187,0.448,0.124543
Segment,strong,50/50,skew,2,2000000,1048576,0.50,0.90,0.214011,9.345,0.582,0.124543
Segment,strong,50/50,skew,4,2000000,1048576,0.50,0.90,0.275510,7.259,0.452,0.124543
Segment,strong,50/50,skew,8,2000000,1048576,0.50,0.90,0.334441,5.980,0.372,0.124543
Segment,strong,50/50,skew,16,2000000,1048576,0.50,0.90,0.314469,6.360,0.396,0.124543
Segment,strong,50/50,skew,1,2000000,1048576,0.50,0.99,0.301746,6.628,0.415,0.125234
Segment,strong,50/50,skew,2,2000000,1048576,0.50,0.99,0.209118,9.564,0.599,0.125234
Segment,strong,50/50,skew,4,2000000,1048576,0.50,0.99,0.271637,7.363,0.461,0.125234
Segment,strong,50/50,skew,8,2000000,1048576,0.50,0.99,0.330741,6.047,0.379,0.125234
Segment,strong,50/50,skew,16,2000000,1048576,0.50,0.99,0.309592,6.460,0.405,0.125234
Segment,weak,80/20,uniform,1,250000,16384,0.80,0.00,0.026179,9.550,0.473,0.012378
Segment,weak,80/20,uniform,2,500000,16384,0.80,0.00,0.098353,5.084,0.466,0.045866
Segment,weak,80/20,uniform,4,1000000,16384,0.80,0.00,0.243707,4.103,1.244,0.303292
Segment,weak,80/20,uniform,8,2000000,16384,0.80,0.00,0.564904,3.540,2.416,1.364605
Segment,weak,80/20,uniform,16,4000000,16384,0.80,0.00,1.406029,2.845,3.843,5.404036
Segment,weak,80/20,skew,1,250000,16384,0.80,0.70,0.031127,8.032,0.570,0.017747
Segment,weak,80/20,skew,2,500000,16384,0.80,0.70,0.081455,6.138,0.722,0.058809
Segment,weak,80/20,skew,4,1000000,16384,0.80,0.70,0.251956,3.969,1.299,0.327256
Segment,weak,80/20,skew,8,2000000,16384,0.80,0.70,0.665278,3.006,2.123,1.412384
Segment,weak,80/20,skew,16,4000000,16384,0.80,0.70,1.597099,2.505,3.443,5.498287
Segment,weak,80/20,skew,1,250000,16384,0.80,0.90,0.027526,9.082,0.625,0.017201
Segment,weak,80/20,skew,2,500000,16384,0.80,0.90,0.070534,7.089,0.811,0.057214
Segment,weak,80/20,skew,4,1000000,16384,0.80,0.90,0.230053,4.347,1.407,0.323712
Segment,weak,80/20,skew,8,2000000,16384,0.80,0.90,0.651189,3.071,2.160,1.406696
Segment,weak,80/20,skew,16,4000000,16384,0.80,0.90,1.566164,2.554,3.505,5.488678
Segment,weak,80/20,skew,1,250000,16384,0.80,0.99,0.025920,9.645,0.662,0.017165
Segment,weak,80/20,skew,2,500000,16384,0.80,0.99,0.065226,7.666,0.870,0.056724
Segment,weak,80/20,skew,4,1000000,16384,0.80,0.99,0.218716,4.572,1.483,0.324398
Segment,weak,80/20,skew,8,2000000,16384,0.80,0.99,0.640177,3.124,2.194,1.404846
Segment,weak,80/20,skew,16,4000000,16384,0.80,0.99,1.558131,2.567,3.522,5.487285
Segment,weak,80/20,uniform,1,250000,65536,0.80,0.00,0.021894,11.419,0.363,0.007948
Segment,weak,80/20,uniform,2,500000,65536,0.80,0.00,0.050614,9.879,0.438,0.022161
Segment,weak,80/20,uniform,4,1000000,65536,0.80,0.00,0.114797,8.711,0.706,0.081104
Segment,weak,80/20,uniform,8,2000000,65536,0.80,0.00,0.231634,8.634,1.305,0.302213
Segment,weak,80/20,uniform,16,4000000,65536,0.80,0.00,0.469764,8.515,3.029,1.423123
Segment,weak,80/20,skew,1,250000,65536,0.80,0.70,0.029536,8.464,0.443,0.013071
Segment,weak,80/20,skew,2,500000,65536,0.80,0.70,0.050173,9.965,0.641,0.032145
Segment,weak,80/20,skew,4,1000000,65536,0.80,0.70,0.141494,7.067,0.730,0.103330
Segment,weak,80/20,skew,8,2000000,65536,0.80,0.70,0.345462,5.789,1.000,0.345498
Segment,weak,80/20,skew,16,4000000,65536,0.80,0.70,0.758984,5.270,1.949,1.479274
Segment,weak,80/20,skew,1,250000,65536,0.80,0.90,0.027835,8.982,0.448,0.012479
Segment,weak,80/20,skew,2,500000,65536,0.80,0.90,0.045490,10.991,0.677,0.030806
Segment,weak,80/20,skew,4,1000000,65536,0.80,0.90,0.135562,7.377,0.744,0.100864
Segment,weak,80/20,skew,8,2000000,65536,0.80,0.90,0.337434,5.927,1.009,0.340321
Segment,weak,80/20,skew,16,4000000,65536,0.80,0.90,0.750672,5.329,1.957,1.469285
Segment,weak,80/20,skew,1,250000,65536,0.80,0.99,0.027059,9.239,0.457,0.012357
Segment,weak,80/20,skew,2,500000,65536,0.80,0.99,0.043266,11.556,0.704,0.030442
Segment,weak,80/20,skew,4,1000000,65536,0.80,0.99,0.127774,7.826,0.782,0.099908
Segment,weak,80/20,skew,8,2000000,65536,0.80,0.99,0.338674,5.905,1.003,0.339591
Segment,weak,80/20,skew,16,4000000,65536,0.80,0.99,0.744630,5.372,1.971,1.467758
Segment,weak,80/20,uniform,1,250000,262144,0.80,0.00,0.022713,11.007,0.280,0.006363
Segment,weak,80/20,uniform,2,500000,262144,0.80,0.00,0.041140,12.153,0.366,0.015048
Segment,weak,80/20,uniform,4,1000000,262144,0.80,0.00,0.081568,12.260,0.458,0.037354
Segment,weak,80/20,uniform,8,2000000,262144,0.80,0.00,0.154544,12.941,0.676,0.104465
Segment,weak,80/20,uniform,16,4000000,262144,0.80,0.00,0.298951,13.380,1.091,0.326022
Segment,weak,80/20,skew,1,250000,262144,0.80,0.70,0.029765,8.399,0.398,0.011852
Segment,weak,80/20,skew,2,500000,262144,0.80,0.70,0.044091,11.340,0.569,0.025088
Segment,weak,80/20,skew,4,1000000,262144,0.80,0.70,0.129563,7.718,0.473,0.061298
Segment,weak,80/20,skew,8,2000000,262144,0.80,0.70,0.321607,6.219,0.465,0.149442
Segment,weak,80/20,skew,16,4000000,262144,0.80,0.70,0.614998,6.504,0.701,0.431165
Segment,weak,80/20,skew,1,250000,262144,0.80,0.90,0.027345,9.142,0.414,0.011325
Segment,weak,80/20,skew,2,500000,262144,0.80,0.90,0.041309,12.104,0.581,0.024019
Segment,weak,80/20,skew,4,1000000,262144,0.80,0.90,0.121955,8.200,0.482,0.058775
Segment,weak,80/20,skew,8,2000000,262144,0.80,0.90,0.310139,6.449,0.469,0.145531
Segment,weak,80/20,skew,16,4000000,262144,0.80,0.90,0.591862,6.758,0.714,0.422823
Segment,weak,80/20,skew,1,250000,262144,0.80,0.99,0.026461,9.448,0.416,0.011007
Segment,weak,80/20,skew,2,500000,262144,0.80,0.99,0.039680,12.601,0.589,0.023356
Segment,weak,80/20,skew,4,1000000,262144,0.80,0.99,0.118673,8.426,0.488,0.057870
Segment,weak,80/20,skew,8,2000000,262144,0.80,0.99,0.298769,6.694,0.479,0.143018
Segment,weak,80/20,skew,16,4000000,262144,0.80,0.99,0.581950,6.873,0.715,0.416188
Segment,weak,80/20,uniform,1,250000,1048576,0.80,0.00,0.026532,9.422,0.243,0.006450
Segment,weak,80/20,uniform,2,500000,1048576,0.80,0.00,0.044320,11.282,0.287,0.012720
Segment,weak,80/20,uniform,4,1000000,1048576,0.80,0.00,0.069321,14.426,0.366,0.025394
Segment,weak,80/20,uniform,8,2000000,1048576,0.80,0.00,0.130429,15.334,0.410,0.053528
Segment,weak,80/20,uniform,16,4000000,1048576,0.80,0.00,0.264774,15.107,0.556,0.147156
Segment,weak,80/20,skew,1,250000,1048576,0.80,0.70,0.030791,8.119,0.387,0.011904
Segment,weak,80/20,skew,2,500000,1048576,0.80,0.70,0.043231,11.566,0.553,0.023910
Segment,weak,80/20,skew,4,1000000,1048576,0.80,0.70,0.124623,8.024,0.383,0.047734
Segment,weak,80/20,skew,8,2000000,1048576,0.80,0.70,0.312285,6.404,0.321,0.100116
Segment,weak,80/20,skew,16,4000000,1048576,0.80,0.70,0.586182,6.824,0.390,0.228899
Segment,weak,80/20,skew,1,250000,1048576,0.80,0.90,0.028053,8.912,0.407,0.011422
Segment,weak,80/20,skew,2,500000,1048576,0.80,0.90,0.040014,12.496,0.566,0.022654
Segment,weak,80/20,skew,4,1000000,1048576,0.80,0.90,0.122514,8.162,0.369,0.045223
Segment,weak,80/20,skew,8,2000000,1048576,0.80,0.90,0.302287,6.616,0.317,0.095921
Segment,weak,80/20,skew,16,4000000,1048576,0.80,0.90,0.558552,7.161,0.392,0.219165
Segment,weak,80/20,skew,1,250000,1048576,0.80,0.99,0.026937,9.281,0.412,0.011089
Segment,weak,80/20,skew,2,500000,1048576,0.80,0.99,0.038187,13.093,0.579,0.022113
Segment,weak,80/20,skew,4,1000000,1048576,0.80,0.99,0.117012,8.546,0.379,0.044386
Segment,weak,80/20,skew,8,2000000,1048576,0.80,0.99,0.298372,6.703,0.311,0.092831
Segment,weak,80/20,skew,16,4000000,1048576,0.80,0.99,0.551540,7.252,0.386,0.213129
Segment,weak,50/50,uniform,1,250000,16384,0.50,0.00,0.035833,6.977,0.644,0.023072
Segment,weak,50/50,uniform,2,500000,16384,0.50,0.00,0.139399,3.587,0.794,0.110636
Segment,weak,50/50,uniform,4,1000000,16384,0.50,0.00,0.343847,2.908,2.287,0.786431
Segment,weak,50/50,uniform,8,2000000,16384,0.50,0.00,0.760250,2.631,4.260,3.238329
Segment,weak,50/50,uniform,16,4000000,16384,0.50,0.00,2.004679,1.995,6.500,13.029947
Segment,weak,50/50,skew,1,250000,16384,0.50,0.70,0.039707,6.296,0.721,0.028633
Segment,weak,50/50,skew,2,500000,16384,0.50,0.70,0.135062,3.702,0.974,0.131525
Segment,weak,50/50,skew,4,1000000,16384,0.50,0.70,0.358914,2.786,2.339,0.839402
Segment,weak,50/50,skew,8,2000000,16384,0.50,0.70,0.807724,2.476,4.116,3.324284
Segment,weak,50/50,skew,16,4000000,16384,0.50,0.70,2.176838,1.838,6.042,13.151494
Segment,weak,50/50,skew,1,250000,16384,0.50,0.90,0.037487,6.669,0.755,0.028308
Segment,weak,50/50,skew,2,500000,16384,0.50,0.90,0.125465,3.985,1.074,0.134759
Segment,weak,50/50,skew,4,1000000,16384,0.50,0.90,0.348144,2.872,2.414,0.840589
Segment,weak,50/50,skew,8,2000000,16384,0.50,0.90,0.806234,2.481,4.128,3.328224
Segment,weak,50/50,skew,16,4000000,16384,0.50,0.90,2.164248,1.848,6.086,13.171185
Segment,weak,50/50,skew,1,250000,16384,0.50,0.99,0.041858,5.973,0.681,0.028525
Segment,weak,50/50,skew,2,500000,16384,0.50,0.99,0.121843,4.104,1.183,0.144150
Segment,weak,50/50,skew,4,1000000,16384,0.50,0.99,0.341758,2.926,2.441,0.834185
Segment,weak,50/50,skew,8,2000000,16384,0.50,0.99,0.789688,2.533,4.199,3.316277
Segment,weak,50/50,skew,16,4000000,16384,0.50,0.99,2.121660,1.885,6.194,13.142430
Segment,weak,50/50,uniform,1,250000,65536,0.50,0.00,0.026771,9.338,0.512,0.013702
Segment,weak,50/50,uniform,2,500000,65536,0.50,0.00,0.063665,7.854,0.618,0.039316
Segment,weak,50/50,uniform,4,1000000,65536,0.50,0.00,0.153470,6.516,0.990,0.151923
Segment,weak,50/50,uniform,8,2000000,65536,0.50,0.00,0.299809,6.671,2.289,0.686352
Segment,weak,50/50,uniform,16,4000000,65536,0.50,0.00,0.640815,6.242,5.315,3.405680
Segment,weak,50/50,skew,1,250000,65536,0.50,0.70,0.033459,7.472,0.554,0.018527
Segment,weak,50/50,skew,2,500000,65536,0.50,0.70,0.059734,8.370,0.792,0.047290
Segment,weak,50/50,skew,4,1000000,65536,0.50,0.70,0.172405,5.800,0.940,0.162136
Segment,weak,50/50,skew,8,2000000,65536,0.50,0.70,0.377384,5.300,1.566,0.590961
Segment,weak,50/50,skew,16,4000000,65536,0.50,0.70,0.892916,4.480,3.249,2.900866
Segment,weak,50/50,skew,1,250000,65536,0.50,0.90,0.032043,7.802,0.569,0.018235
Segment,weak,50/50,skew,2,500000,65536,0.50,0.90,0.056470,8.854,0.824,0.046519
Segment,weak,50/50,skew,4,1000000,65536,0.50,0.90,0.163069,6.132,0.915,0.149136
Segment,weak,50/50,skew,8,2000000,65536,0.50,0.90,0.373453,5.355,1.629,0.608482
Segment,weak,50/50,skew,16,4000000,65536,0.50,0.90,0.881139,4.540,3.187,2.807907
Segment,weak,50/50,skew,1,250000,65536,0.50,0.99,0.031650,7.899,0.564,0.017846
Segment,weak,50/50,skew,2,500000,65536,0.50,0.99,0.054720,9.137,0.843,0.046146
Segment,weak,50/50,skew,4,1000000,65536,0.50,0.99,0.161078,6.208,0.978,0.157545
Segment,weak,50/50,skew,8,2000000,65536,0.50,0.99,0.371812,5.379,1.658,0.616483
Segment,weak,50/50,skew,16,4000000,65536,0.50,0.99,0.877801,4.557,3.285,2.883229
Segment,weak,50/50,uniform,1,250000,262144,0.50,0.00,0.027446,9.109,0.388,0.010646
